Número,Processo,NI Beneficiário,Origem,Situação,Valor,Tipo_NI_Ben,Tipo_NI_Int,NIs_iguais,Ano,Tempo_decorrido,Número
5999,13172,3011,Previdenciário,CREDITADA,53.48,PF,PF,S,2019,1,
6000,12359,3011,Previdenciário,CREDITADA,53.27,PF,PF,S,2019,1,
6001,19285,550,Previdenciário,CREDITADA,113.58,PF,PF,S,2018,2,
6002,28655,403,Previdenciário,CREDITADA,131.1,PF,PF,S,2019,1,
6003,31934,3011,Previdenciário,CREDITADA,53.05,PF,PF,S,2019,1,
6004,23202,3011,Previdenciário,CREDITADA,52.89,PF,PF,S,2019,1,
6005,9045,3011,Previdenciário,CREDITADA,56.7,PF,PF,S,2019,1,
6006,13144,3011,Previdenciário,CREDITADA,52.53,PF,PF,S,2019,1,
6007,16276,3011,Previdenciário,CREDITADA,56.51,PF,PF,S,2019,1,
6008,34821,3011,Previdenciário,CREDITADA,52.35,PF,PF,S,2019,1,
6009,5720,271,Previdenciário,CREDITADA,234.46,PF,PF,S,2019,1,
6010,35997,271,Previdenciário,CREDITADA,206.79,PF,PF,S,2019,1,
6011,25895,3011,Previdenciário,CREDITADA,56.1,PF,PF,S,2019,1,
6012,46531,3011,Previdenciário,CREDITADA,56.31,PF,PF,S,2019,1,
6013,34933,3011,Previdenciário,CREDITADA,55.9,PF,PF,S,2019,1,
6014,8297,3011,Previdenciário,CREDITADA,55.65,PF,PF,S,2019,1,
6015,25501,2568,Previdenciário,CREDITADA,415.25,PF,PF,S,2019,1,
6016,28859,2568,Previdenciário,CREDITADA,1128.39,PF,PF,S,2019,1,
6017,7330,2568,Previdenciário,CREDITADA,1899.04,PF,PF,S,2019,1,
6018,3647,2568,Previdenciário,CREDITADA,1920.01,PF,PF,S,2019,1,
6019,10878,2568,Previdenciário,CREDITADA,1889.7,PF,PF,S,2019,1,
6020,17413,2568,Previdenciário,CREDITADA,1909.53,PF,PF,S,2019,1,
6021,9294,2568,Previdenciário,CREDITADA,1933.12,PF,PF,S,2019,1,
6022,34337,2568,Previdenciário,CREDITADA,1959.52,PF,PF,S,2019,1,
6023,14742,2568,Previdenciário,CREDITADA,1346.36,PF,PF,S,2019,1,
6024,44703,691,Previdenciário,CREDITADA,213.11,PF,PF,S,2018,2,
6025,3054,508,Previdenciário,CREDITADA,546.19,PF,PF,S,2018,2,
6026,26806,508,Previdenciário,CREDITADA,44.61,PF,PF,S,2018,2,
6027,8325,574,Previdenciário,CREDITADA,145.21,PF,PF,S,2019,1,
6028,6154,574,Previdenciário,CREDITADA,141.83,PF,PF,S,2019,1,
6029,26655,574,Previdenciário,CREDITADA,141.77,PF,PF,S,2019,1,
6030,28456,574,Previdenciário,CREDITADA,151.46,PF,PF,S,2019,1,
6031,6099,52,Previdenciário,CREDITADA,570.95,PF,PF,S,2020,0,
6032,40588,1222,Previdenciário,CREDITADA,53.71,PF,PF,S,2020,0,
6033,11524,2827,Previdenciário,CREDITADA,335.37,PF,PF,S,2020,0,
6034,39031,2827,Previdenciário,CREDITADA,336.98,PF,PF,S,2020,0,
6035,46900,2827,Previdenciário,CREDITADA,952.69,PF,PF,S,2020,0,
6036,43192,3841,Previdenciário,CREDITADA,233.49,PF,PF,S,2020,0,
6037,26428,3841,Previdenciário,CREDITADA,236.61,PF,PF,S,2020,0,
6038,19809,3841,Previdenciário,CREDITADA,235.08,PF,PF,S,2020,0,
6039,39582,3841,Previdenciário,CREDITADA,431.02,PF,PF,S,2020,0,
6040,23733,3841,Previdenciário,CREDITADA,546.95,PF,PF,S,2020,0,
6041,31267,3841,Previdenciário,CREDITADA,325.31,PF,PF,S,2020,0,
6042,17433,3841,Previdenciário,CREDITADA,231.77,PF,PF,S,2020,0,
6043,31767,3841,Previdenciário,CREDITADA,284.15,PF,PF,S,2020,0,
6044,41135,3841,Previdenciário,CREDITADA,322.75,PF,PF,S,2020,0,
6045,41366,3841,Previdenciário,CREDITADA,282.02,PF,PF,S,2020,0,
6046,41250,3841,Previdenciário,CREDITADA,412.89,PF,PF,S,2020,0,
6047,14156,3841,Previdenciário,CREDITADA,279.8,PF,PF,S,2020,0,
6048,28127,3841,Previdenciário,CREDITADA,320.3,PF,PF,S,2020,0,
6049,14667,3841,Previdenciário,CREDITADA,285.54,PF,PF,S,2020,0,
6050,39461,3841,Previdenciário,CREDITADA,362.43,PF,PF,S,2020,0,
6051,1561,3841,Previdenciário,CREDITADA,99.82,PF,PF,S,2020,0,
6052,43093,715,Previdenciário,CREDITADA,98.67,PF,PF,S,2020,0,
6053,6125,715,Previdenciário,CREDITADA,165.43,PF,PF,S,2020,0,
6054,43428,715,Previdenciário,CREDITADA,216.54,PF,PF,S,2020,0,
6055,13899,715,Previdenciário,CREDITADA,286.05,PF,PF,S,2020,0,
6056,44744,1244,Previdenciário,CREDITADA,78.65,PF,PF,S,2020,0,
6057,13749,1244,Previdenciário,CREDITADA,31.3,PF,PF,S,2020,0,
6058,21146,1244,Previdenciário,CREDITADA,149.17,PF,PF,S,2020,0,
6059,4171,3712,Previdenciário,CREDITADA,56.95,PF,PF,S,2020,0,
6060,30777,3712,Previdenciário,CREDITADA,193.29,PF,PF,S,2020,0,
6061,39114,3712,Previdenciário,CREDITADA,202.83,PF,PF,S,2020,0,
6062,46554,3712,Previdenciário,CREDITADA,23.2,PF,PF,S,2020,0,
6063,18282,3712,Previdenciário,CREDITADA,22.6,PF,PF,S,2020,0,
6064,35855,3712,Previdenciário,CREDITADA,86.89,PF,PF,S,2020,0,
6065,16155,3712,Previdenciário,CREDITADA,49.91,PF,PF,S,2020,0,
6066,732,3712,Previdenciário,CREDITADA,200.08,PF,PF,S,2020,0,
6067,8384,3712,Previdenciário,CREDITADA,33.62,PF,PF,S,2020,0,
6068,19508,3712,Previdenciário,CREDITADA,204.49,PF,PF,S,2020,0,
6069,43449,3712,Previdenciário,CREDITADA,173.29,PF,PF,S,2020,0,
6070,13171,3712,Previdenciário,CREDITADA,169.93,PF,PF,S,2020,0,
6071,34418,3712,Previdenciário,CREDITADA,75.63,PF,PF,S,2020,0,
6072,2916,3712,Previdenciário,CREDITADA,184.53,PF,PF,S,2020,0,
6073,36607,1040,Previdenciário,CREDITADA,116.33,PF,PF,S,2020,0,
6074,1678,3008,Previdenciário,CREDITADA,42.88,PF,PF,S,2020,0,
6075,32823,3008,Previdenciário,CREDITADA,152.13,PF,PF,S,2020,0,
6076,41756,3008,Previdenciário,CREDITADA,206.45,PF,PF,S,2020,0,
6077,39600,3008,Previdenciário,CREDITADA,43.52,PF,PF,S,2020,0,
6078,6170,3008,Previdenciário,CREDITADA,43.1,PF,PF,S,2020,0,
6079,28940,3008,Previdenciário,CREDITADA,43.31,PF,PF,S,2020,0,
6080,36097,2308,Previdenciário,CREDITADA,1195.45,PF,PF,S,2020,0,
6081,15027,3008,Previdenciário,CREDITADA,44.3,PF,PF,S,2020,0,
6082,37705,3008,Previdenciário,CREDITADA,43.76,PF,PF,S,2020,0,
6083,45853,3008,Previdenciário,CREDITADA,44.0,PF,PF,S,2020,0,
6084,27892,3008,Previdenciário,CREDITADA,47.23,PF,PF,S,2020,0,
6085,12014,3008,Previdenciário,CREDITADA,44.6,PF,PF,S,2020,0,
6086,28829,3008,Previdenciário,CREDITADA,44.91,PF,PF,S,2020,0,
6087,5078,3008,Previdenciário,CREDITADA,45.55,PF,PF,S,2020,0,
6088,13439,2693,Previdenciário,CREDITADA,100.83,PF,PF,S,2020,0,
6089,33296,2693,Previdenciário,CREDITADA,97.58,PF,PF,S,2020,0,
6090,41586,2693,Previdenciário,CREDITADA,100.15,PF,PF,S,2020,0,
6091,22442,2693,Previdenciário,CREDITADA,101.86,PF,PF,S,2020,0,
6092,2529,2693,Previdenciário,CREDITADA,103.16,PF,PF,S,2020,0,
6093,10626,2693,Previdenciário,CREDITADA,102.28,PF,PF,S,2020,0,
6094,28283,2693,Previdenciário,CREDITADA,100.98,PF,PF,S,2020,0,
6095,20836,2693,Previdenciário,CREDITADA,100.15,PF,PF,S,2020,0,
6096,33995,2693,Previdenciário,CREDITADA,101.61,PF,PF,S,2020,0,
6097,37333,2693,Previdenciário,CREDITADA,99.33,PF,PF,S,2020,0,
6098,23304,2693,Previdenciário,CREDITADA,99.47,PF,PF,S,2020,0,
6099,23876,2693,Previdenciário,CREDITADA,98.44,PF,PF,S,2020,0,
6100,28614,2693,Previdenciário,CREDITADA,98.8,PF,PF,S,2020,0,
6101,26873,2693,Previdenciário,CREDITADA,98.26,PF,PF,S,2020,0,
6102,24046,2693,Previdenciário,CREDITADA,97.72,PF,PF,S,2020,0,
6103,30638,2693,Previdenciário,CREDITADA,97.24,PF,PF,S,2020,0,
6104,37155,1362,Previdenciário,CREDITADA,53.0,PF,PF,S,2020,0,
6105,37968,2693,Previdenciário,CREDITADA,96.78,PF,PF,S,2020,0,
6106,33894,2693,Previdenciário,CREDITADA,96.29,PF,PF,S,2020,0,
6107,48172,1306,Previdenciário,CREDITADA,532.83,PF,PF,S,2020,0,
6108,24494,2693,Previdenciário,CREDITADA,100.66,PF,PF,S,2020,0,
6109,27502,2998,Previdenciário,CREDITADA,1854.82,PF,PF,S,2020,0,
6110,4918,2998,Previdenciário,CREDITADA,1109.71,PF,PF,S,2020,0,
6111,39261,2998,Previdenciário,CREDITADA,1341.19,PF,PF,S,2020,0,
6112,15644,2998,Previdenciário,CREDITADA,1066.17,PF,PF,S,2020,0,
6113,27125,2998,Previdenciário,CREDITADA,1075.39,PF,PF,S,2020,0,
6114,25395,2998,Previdenciário,CREDITADA,1707.35,PF,PF,S,2020,0,
6115,4467,2693,Previdenciário,CREDITADA,99.87,PF,PF,S,2020,0,
6116,12350,2998,Previdenciário,CREDITADA,1738.55,PF,PF,S,2020,0,
6117,23487,2693,Previdenciário,CREDITADA,99.08,PF,PF,S,2020,0,
6118,19283,2998,Previdenciário,CREDITADA,1753.41,PF,PF,S,2020,0,
6119,37913,2998,Previdenciário,CREDITADA,1722.21,PF,PF,S,2020,0,
6120,37161,2998,Previdenciário,CREDITADA,1583.07,PF,PF,S,2020,0,
6121,14080,2933,Previdenciário,CREDITADA,747.85,PF,PF,S,2019,1,
6122,4794,2933,Previdenciário,CREDITADA,726.48,PF,PF,S,2019,1,
6123,16203,2933,Previdenciário,CREDITADA,740.9,PF,PF,S,2019,1,
6124,12592,1579,Previdenciário,CREDITADA,515.33,PF,PF,S,2019,1,
6125,13178,2455,Previdenciário,CREDITADA,119.49,PF,PF,S,2019,1,
6126,9362,2950,Previdenciário,CREDITADA,735.44,PF,PF,S,2018,2,
6127,23816,2950,Previdenciário,CREDITADA,732.58,PF,PF,S,2019,1,
6128,18151,992,Previdenciário,CREDITADA,574.7,PF,PJ,N,2016,4,
6129,26711,992,Previdenciário,CREDITADA,935.1,PF,PJ,N,2016,4,
6130,32509,992,Previdenciário,CREDITADA,81.84,PF,PJ,N,2016,4,
6131,32295,992,Previdenciário,CREDITADA,946.32,PF,PJ,N,2016,4,
6132,10044,992,Previdenciário,CREDITADA,941.09,PF,PJ,N,2016,4,
6133,2802,3202,Previdenciário,CREDITADA,218.64,PF,PF,S,2019,1,
6134,13831,3202,Previdenciário,CREDITADA,219.86,PF,PF,S,2019,1,
6135,17501,3202,Previdenciário,CREDITADA,217.25,PF,PF,S,2019,1,
6136,14477,3202,Previdenciário,CREDITADA,233.7,PF,PF,S,2019,1,
6137,32016,3202,Previdenciário,CREDITADA,215.89,PF,PF,S,2019,1,
6138,4151,3202,Previdenciário,CREDITADA,232.06,PF,PF,S,2019,1,
6139,15989,2367,Previdenciário,CREDITADA,216.53,PF,PF,S,2018,2,
6140,33379,2367,Previdenciário,CREDITADA,73.06,PF,PF,S,2019,1,
6141,23127,2542,Previdenciário,CREDITADA,120.92,PF,PF,S,2019,1,
6142,35948,2542,Previdenciário,CREDITADA,120.25,PF,PF,S,2019,1,
6143,23812,2367,Previdenciário,CREDITADA,244.6,PF,PF,S,2018,2,
6144,24461,2542,Previdenciário,CREDITADA,119.49,PF,PF,S,2019,1,
6145,20350,3011,Previdenciário,CREDITADA,55.17,PF,PF,S,2019,1,
6146,2826,3011,Previdenciário,CREDITADA,55.41,PF,PF,S,2019,1,
6147,15452,3011,Previdenciário,CREDITADA,54.9,PF,PF,S,2019,1,
6148,36525,3011,Previdenciário,CREDITADA,54.65,PF,PF,S,2019,1,
6149,16174,3011,Previdenciário,CREDITADA,54.38,PF,PF,S,2019,1,
6150,26644,3011,Previdenciário,CREDITADA,55.63,PF,PF,S,2019,1,
6151,15078,3011,Previdenciário,CREDITADA,55.95,PF,PF,S,2019,1,
6152,9824,3011,Previdenciário,CREDITADA,55.3,PF,PF,S,2019,1,
6153,16034,3011,Previdenciário,CREDITADA,56.59,PF,PF,S,2019,1,
6154,644,3011,Previdenciário,CREDITADA,55.95,PF,PF,S,2019,1,
6155,14622,3011,Previdenciário,CREDITADA,53.83,PF,PF,S,2019,1,
6156,34589,3011,Previdenciário,CREDITADA,53.83,PF,PF,S,2019,1,
6157,26871,3011,Previdenciário,CREDITADA,56.91,PF,PF,S,2019,1,
6158,19997,3011,Previdenciário,CREDITADA,57.2,PF,PF,S,2019,1,
6159,8356,3011,Previdenciário,CREDITADA,54.96,PF,PF,S,2019,1,
6160,7975,3011,Previdenciário,CREDITADA,54.66,PF,PF,S,2019,1,
6161,22643,3011,Previdenciário,CREDITADA,53.58,PF,PF,S,2019,1,
6162,42734,3011,Previdenciário,CREDITADA,53.97,PF,PF,S,2019,1,
6163,44060,414,Previdenciário,CREDITADA,251.37,PF,PJ,N,2018,2,
6164,26203,414,Previdenciário,CREDITADA,9486.85,PF,PJ,N,2018,2,
6165,21568,414,Previdenciário,CREDITADA,3426.71,PF,PJ,N,2018,2,
6166,13086,414,Previdenciário,CREDITADA,10395.83,PF,PJ,N,2018,2,
6167,16216,414,Previdenciário,CREDITADA,4371.8,PF,PJ,N,2018,2,
6168,7978,2520,Previdenciário,CREDITADA,680.58,PF,PF,S,2018,2,
6169,6596,2520,Previdenciário,CREDITADA,737.85,PF,PF,S,2018,2,
6170,26554,2520,Previdenciário,CREDITADA,724.57,PF,PF,S,2019,1,
6171,14512,2520,Previdenciário,CREDITADA,729.2,PF,PF,S,2018,2,
6172,23665,2520,Previdenciário,CREDITADA,733.26,PF,PF,S,2018,2,
6173,43201,2520,Previdenciário,CREDITADA,720.03,PF,PF,S,2018,2,
6174,28056,1674,Previdenciário,CREDITADA,125.94,PF,PF,S,2019,1,
6175,39833,1674,Previdenciário,CREDITADA,125.01,PF,PF,S,2019,1,
6176,44441,508,Previdenciário,CREDITADA,733.86,PF,PF,S,2018,2,
6177,36974,508,Previdenciário,CREDITADA,545.02,PF,PF,S,2018,2,
6178,41963,508,Previdenciário,CREDITADA,448.88,PF,PF,S,2018,2,
6179,22921,508,Previdenciário,CREDITADA,541.02,PF,PF,S,2019,1,
6180,40532,508,Previdenciário,CREDITADA,43.72,PF,PF,S,2018,2,
6181,30369,508,Previdenciário,CREDITADA,44.01,PF,PF,S,2019,1,
6182,28745,508,Previdenciário,CREDITADA,44.3,PF,PF,S,2018,2,
6183,17665,508,Previdenciário,CREDITADA,711.33,PF,PF,S,2019,1,
6184,19489,508,Previdenciário,CREDITADA,549.25,PF,PF,S,2019,1,
6185,25700,508,Previdenciário,CREDITADA,716.77,PF,PF,S,2018,2,
6186,22832,508,Previdenciário,CREDITADA,421.92,PF,PF,S,2018,2,
6187,7767,2593,Previdenciário,CREDITADA,124.31,PF,PF,S,2020,0,
6188,28888,1980,Previdenciário,CREDITADA,56.45,PF,PF,S,2019,1,
6189,25527,2099,Previdenciário,CREDITADA,115.81,PF,PF,S,2020,0,
6190,47498,755,Previdenciário,CREDITADA,116.57,PF,PF,S,2019,1,
6191,10500,755,Previdenciário,CREDITADA,113.32,PF,PF,S,2019,1,
6192,986,755,Previdenciário,CREDITADA,115.48,PF,PF,S,2019,1,
6193,45862,755,Previdenciário,CREDITADA,118.01,PF,PF,S,2019,1,
6194,5740,1005,Previdenciário,CREDITADA,55.26,PF,PF,S,2020,0,
6195,4111,1244,Previdenciário,CREDITADA,152.22,PF,PF,S,2020,0,
6196,32409,1244,Previdenciário,CREDITADA,246.76,PF,PF,S,2020,0,
6197,1167,1244,Previdenciário,CREDITADA,302.79,PF,PF,S,2020,0,
6198,20924,1244,Previdenciário,CREDITADA,154.72,PF,PF,S,2020,0,
6199,45193,1244,Previdenciário,CREDITADA,226.21,PF,PF,S,2020,0,
6200,32419,1244,Previdenciário,CREDITADA,153.44,PF,PF,S,2020,0,
6201,5432,1244,Previdenciário,CREDITADA,144.57,PF,PF,S,2020,0,
6202,25286,1244,Previdenciário,CREDITADA,191.42,PF,PF,S,2020,0,
6203,37185,1244,Previdenciário,CREDITADA,148.61,PF,PF,S,2020,0,
6204,39915,1244,Previdenciário,CREDITADA,125.05,PF,PF,S,2020,0,
6205,44870,1244,Previdenciário,CREDITADA,173.16,PF,PF,S,2020,0,
6206,18878,877,Previdenciário,CREDITADA,375.45,PF,PF,S,2020,0,
6207,44793,877,Previdenciário,CREDITADA,385.47,PF,PF,S,2020,0,
6208,35463,877,Previdenciário,CREDITADA,426.06,PF,PF,S,2020,0,
6209,41326,877,Previdenciário,CREDITADA,422.38,PF,PF,S,2020,0,
6210,28778,877,Previdenciário,CREDITADA,432.88,PF,PF,S,2020,0,
6211,1292,877,Previdenciário,CREDITADA,449.87,PF,PF,S,2020,0,
6212,25305,877,Previdenciário,CREDITADA,450.85,PF,PF,S,2020,0,
6213,19937,877,Previdenciário,CREDITADA,540.18,PF,PF,S,2020,0,
6214,43367,877,Previdenciário,CREDITADA,415.18,PF,PF,S,2020,0,
6215,41529,877,Previdenciário,CREDITADA,412.48,PF,PF,S,2020,0,
6216,21975,877,Previdenciário,CREDITADA,409.3,PF,PF,S,2020,0,
6217,42251,877,Previdenciário,CREDITADA,422.96,PF,PF,S,2020,0,
6218,25454,877,Previdenciário,CREDITADA,519.9,PF,PF,S,2020,0,
6219,11567,877,Previdenciário,CREDITADA,417.8,PF,PF,S,2020,0,
6220,36267,877,Previdenciário,CREDITADA,415.51,PF,PF,S,2020,0,
6221,40082,877,Previdenciário,CREDITADA,464.45,PF,PF,S,2020,0,
6222,27183,877,Previdenciário,CREDITADA,889.61,PF,PF,S,2020,0,
6223,17680,877,Previdenciário,CREDITADA,553.16,PF,PF,S,2020,0,
6224,37380,877,Previdenciário,CREDITADA,380.52,PF,PF,S,2020,0,
6225,2241,877,Previdenciário,CREDITADA,316.05,PF,PF,S,2020,0,
6226,42175,3223,Previdenciário,CREDITADA,1042.84,PF,PF,S,2020,0,
6227,19719,1569,Previdenciário,CREDITADA,1465.02,PF,PF,S,2020,0,
6228,11466,3008,Previdenciário,CREDITADA,795.41,PF,PF,S,2020,0,
6229,21185,3008,Previdenciário,CREDITADA,763.17,PF,PF,S,2020,0,
6230,33960,3008,Previdenciário,CREDITADA,749.1,PF,PF,S,2020,0,
6231,26277,3008,Previdenciário,CREDITADA,721.93,PF,PF,S,2020,0,
6232,31088,3008,Previdenciário,CREDITADA,909.61,PF,PF,S,2020,0,
6233,5715,3008,Previdenciário,CREDITADA,460.58,PF,PF,S,2020,0,
6234,16007,3008,Previdenciário,CREDITADA,660.24,PF,PF,S,2020,0,
6235,27974,3008,Previdenciário,CREDITADA,566.63,PF,PF,S,2020,0,
6236,17759,3008,Previdenciário,CREDITADA,221.66,PF,PF,S,2020,0,
6237,13257,3008,Previdenciário,CREDITADA,894.38,PF,PF,S,2020,0,
6238,36272,3008,Previdenciário,CREDITADA,375.8,PF,PF,S,2020,0,
6239,26526,2308,Previdenciário,CREDITADA,1199.89,PF,PF,S,2020,0,
6240,32798,285,Previdenciário,CREDITADA,51.07,PF,PF,S,2020,0,
6241,31853,285,Previdenciário,CREDITADA,51.3,PF,PF,S,2020,0,
6242,46444,285,Previdenciário,CREDITADA,53.14,PF,PF,S,2020,0,
6243,15768,285,Previdenciário,CREDITADA,50.84,PF,PF,S,2020,0,
6244,2244,285,Previdenciário,CREDITADA,53.4,PF,PF,S,2020,0,
6245,43631,285,Previdenciário,CREDITADA,51.88,PF,PF,S,2020,0,
6246,13387,285,Previdenciário,CREDITADA,52.87,PF,PF,S,2020,0,
6247,14821,285,Previdenciário,CREDITADA,52.11,PF,PF,S,2020,0,
6248,13742,285,Previdenciário,CREDITADA,51.64,PF,PF,S,2020,0,
6249,21886,285,Previdenciário,CREDITADA,52.36,PF,PF,S,2020,0,
6250,30443,285,Previdenciário,CREDITADA,53.88,PF,PF,S,2020,0,
6251,8663,285,Previdenciário,CREDITADA,53.64,PF,PF,S,2020,0,
6252,26317,285,Previdenciário,CREDITADA,51.77,PF,PF,S,2020,0,
6253,10236,285,Previdenciário,CREDITADA,51.55,PF,PF,S,2020,0,
6254,24672,3008,Previdenciário,CREDITADA,387.06,PF,PF,S,2020,0,
6255,39003,1133,Previdenciário,CREDITADA,267.8,PF,PF,S,2020,0,
6256,21523,2821,Previdenciário,CREDITADA,140.93,PF,PF,S,2020,0,
6257,14738,2547,Previdenciário,CREDITADA,116.61,PF,PF,S,2020,0,
6258,35489,2693,Previdenciário,CREDITADA,97.51,PF,PF,S,2020,0,
6259,35942,2693,Previdenciário,CREDITADA,96.76,PF,PF,S,2020,0,
6260,9873,2693,Previdenciário,CREDITADA,101.45,PF,PF,S,2020,0,
6261,6788,1202,Previdenciário,CREDITADA,116.92,PF,PF,S,2020,0,
6262,8376,1202,Previdenciário,CREDITADA,115.81,PF,PF,S,2020,0,
6263,47487,1202,Previdenciário,CREDITADA,115.19,PF,PF,S,2020,0,
6264,4421,1202,Previdenciário,CREDITADA,114.13,PF,PF,S,2020,0,
6265,24048,1202,Previdenciário,CREDITADA,113.61,PF,PF,S,2020,0,
6266,25204,1202,Previdenciário,CREDITADA,113.19,PF,PF,S,2020,0,
6267,13702,3830,Previdenciário,CREDITADA,251.89,PF,PF,S,2020,0,
6268,34304,3830,Previdenciário,CREDITADA,223.77,PF,PF,S,2020,0,
6269,32701,3830,Previdenciário,CREDITADA,213.43,PF,PF,S,2020,0,
6270,2352,3830,Previdenciário,CREDITADA,215.09,PF,PF,S,2020,0,
6271,23353,3830,Previdenciário,CREDITADA,216.9,PF,PF,S,2020,0,
6272,34672,3830,Previdenciário,CREDITADA,220.3,PF,PF,S,2020,0,
6273,41900,3830,Previdenciário,CREDITADA,218.56,PF,PF,S,2020,0,
6274,19255,3830,Previdenciário,CREDITADA,296.05,PF,PF,S,2020,0,
6275,24618,2279,Previdenciário,CREDITADA,186.92,PF,PF,S,2020,0,
6276,4344,2279,Previdenciário,CREDITADA,408.93,PF,PF,S,2020,0,
6277,14597,2279,Previdenciário,CREDITADA,406.95,PF,PF,S,2020,0,
6278,25225,2279,Previdenciário,CREDITADA,1079.57,PF,PF,S,2020,0,
6279,14935,3450,Previdenciário,CREDITADA,227.3,PF,PF,S,2020,0,
6280,22553,2279,Previdenciário,CREDITADA,795.08,PF,PF,S,2020,0,
6281,33737,2279,Previdenciário,CREDITADA,813.58,PF,PF,S,2020,0,
6282,38775,2279,Previdenciário,CREDITADA,405.18,PF,PF,S,2020,0,
6283,3703,2279,Previdenciário,CREDITADA,537.71,PF,PF,S,2020,0,
6284,410,2279,Previdenciário,CREDITADA,591.17,PF,PF,S,2020,0,
6285,6017,2279,Previdenciário,CREDITADA,590.11,PF,PF,S,2020,0,
6286,47880,2279,Previdenciário,CREDITADA,648.39,PF,PF,S,2020,0,
6287,44883,2279,Previdenciário,CREDITADA,588.98,PF,PF,S,2020,0,
6288,42408,2279,Previdenciário,CREDITADA,530.42,PF,PF,S,2020,0,
6289,6095,2279,Previdenciário,CREDITADA,647.17,PF,PF,S,2020,0,
6290,35666,2542,Previdenciário,CREDITADA,118.74,PF,PF,S,2019,1,
6291,29231,2542,Previdenciário,CREDITADA,128.52,PF,PF,S,2019,1,
6292,21096,2367,Previdenciário,CREDITADA,24.14,PF,PF,S,2018,2,
6293,6811,2367,Previdenciário,CREDITADA,232.65,PF,PF,S,2019,1,
6294,42283,2367,Previdenciário,CREDITADA,458.25,PF,PF,S,2018,2,
6295,11587,2950,Previdenciário,CREDITADA,727.24,PF,PF,S,2018,2,
6296,4533,2834,Previdenciário,CREDITADA,1857.88,PF,PF,S,2019,1,
6297,8077,2744,Previdenciário,CREDITADA,538.05,PF,PF,S,2020,0,
6298,21563,1495,Previdenciário,CREDITADA,819.85,PF,PF,S,2019,1,
6299,16124,2536,Previdenciário,CREDITADA,297.71,PF,PF,S,2019,1,
6300,6025,396,Previdenciário,CREDITADA,363.15,PF,PJ,N,2016,4,
6301,1915,396,Previdenciário,CREDITADA,3517.08,PF,PJ,N,2016,4,
6302,43325,396,Previdenciário,CREDITADA,2084.35,PF,PJ,N,2016,4,
6303,45570,396,Previdenciário,CREDITADA,2904.52,PF,PJ,N,2018,2,
6304,28530,396,Previdenciário,CREDITADA,3630.07,PF,PJ,N,2016,4,
6305,16767,521,Previdenciário,CREDITADA,112.47,PF,PF,S,2019,1,
6306,1540,3235,Previdenciário,CREDITADA,126.42,PF,PF,S,2018,2,
6307,26763,3235,Previdenciário,CREDITADA,124.41,PF,PF,S,2018,2,
6308,44893,3235,Previdenciário,CREDITADA,127.62,PF,PF,S,2018,2,
6309,19525,1674,Previdenciário,CREDITADA,123.99,PF,PF,S,2019,1,
6310,15891,1674,Previdenciário,CREDITADA,123.03,PF,PF,S,2019,1,
6311,21422,1674,Previdenciário,CREDITADA,122.07,PF,PF,S,2019,1,
6312,35611,1674,Previdenciário,CREDITADA,126.8,PF,PF,S,2019,1,
6313,39830,2262,Previdenciário,CREDITADA,481.53,PF,PF,S,2019,1,
6314,36921,2262,Previdenciário,CREDITADA,517.31,PF,PF,S,2019,1,
6315,30446,2262,Previdenciário,CREDITADA,54.09,PF,PF,S,2019,1,
6316,3984,2262,Previdenciário,CREDITADA,163.79,PF,PF,S,2019,1,
6317,11467,2262,Previdenciário,CREDITADA,360.09,PF,PF,S,2019,1,
6318,34645,2262,Previdenciário,CREDITADA,739.23,PF,PF,S,2019,1,
6319,17702,2262,Previdenciário,CREDITADA,1881.06,PF,PF,S,2019,1,
6320,31387,2262,Previdenciário,CREDITADA,605.82,PF,PF,S,2019,1,
6321,37429,2262,Previdenciário,CREDITADA,679.21,PF,PF,S,2019,1,
6322,22770,2262,Previdenciário,CREDITADA,493.82,PF,PF,S,2019,1,
6323,37581,2262,Previdenciário,CREDITADA,702.53,PF,PF,S,2019,1,
6324,48062,2262,Previdenciário,CREDITADA,490.42,PF,PF,S,2019,1,
6325,41356,2262,Previdenciário,CREDITADA,404.52,PF,PF,S,2019,1,
6326,1667,2262,Previdenciário,CREDITADA,431.55,PF,PF,S,2019,1,
6327,46646,2262,Previdenciário,CREDITADA,225.86,PF,PF,S,2019,1,
6328,35065,2142,Previdenciário,CREDITADA,269.27,PF,PF,S,2018,2,
6329,48140,1972,Previdenciário,CREDITADA,729.29,PF,PF,S,2019,1,
6330,40189,3440,Previdenciário,CREDITADA,430.05,PF,PF,S,2018,2,
6331,27926,3440,Previdenciário,CREDITADA,454.61,PF,PF,S,2018,2,
6332,6329,3440,Previdenciário,CREDITADA,476.74,PF,PF,S,2018,2,
6333,39260,3440,Previdenciário,CREDITADA,448.83,PF,PF,S,2018,2,
6334,20065,3440,Previdenciário,CREDITADA,441.47,PF,PF,S,2018,2,
6335,24668,3440,Previdenciário,CREDITADA,472.66,PF,PF,S,2018,2,
6336,35747,3440,Previdenciário,CREDITADA,445.13,PF,PF,S,2018,2,
6337,14071,3440,Previdenciário,CREDITADA,457.03,PF,PF,S,2018,2,
6338,14487,1452,Previdenciário,CREDITADA,321.24,PF,PF,S,2019,1,
